Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Sampling Matrix,Level of Aggregation,Statistic Name,Number of Samples,Standard Deviation,Standard Error,Mean Confidence Interval,Geometric Mean Confidence Interval,Position,Latitude,Longitude,Location Name,Determinant Name,Determinant Value,IPCheM QC,PulledDate,FileName,QA_Concerns
thallium,7440-28-0,ITA,Italy,ITA,NA,0.003,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Minimum,743,0.07208,0.002644,0.026-0.037,0.023-0.025,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,1.789,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Maximum,743,0.07208,0.002644,0.026-0.037,0.023-0.025,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03138,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Mean,743,0.07208,0.002644,0.026-0.037,0.023-0.025,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.02399,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Geometric Mean,743,0.07208,0.002644,0.026-0.037,0.023-0.025,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0128,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,5 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0144,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,10 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0185,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,25 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.024,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,50 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0349,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,75 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.057,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,90 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.09,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,95 Percentile,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.003,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Minimum,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,1.51,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Maximum,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03755,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Mean,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.02678,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Geometric Mean,454,0.08208,0.003852,0.03-0.045,0.025-0.028,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0117,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,5 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0142,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,10 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0178,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,25 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0242,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,50 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0335,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,75 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0486,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,90 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0658,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,95 Percentile,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.007,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Minimum,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,1.789,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Maximum,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0314,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Mean,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.02507,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Geometric Mean,890,0.06331,0.002122,0.027-0.036,0.024-0.026,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0123,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,5 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0142,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,10 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0168,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,25 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0212,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,50 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,75 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.046,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,90 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0654,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,95 Percentile,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.009,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Minimum,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,1.51,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Maximum,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03417,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Mean,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.02391,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Geometric Mean,236,0.1006,0.006551,0.021-0.047,0.022-0.026,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0123,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,5 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0142,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,10 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0186,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,25 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.025,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,50 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0358,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,75 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0548,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,90 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0715,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,95 Percentile,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.003,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Minimum,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.617,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Maximum,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03232,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Mean,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.02654,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Geometric Mean,783,0.03254,0.001163,0.03-0.035,0.026-0.028,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0103,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,5 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0142,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,10 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0171,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,25 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0225,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,50 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,75 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0455,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,90 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0839,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,95 Percentile,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.007,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Minimum,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,1.789,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Maximum,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03604,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Mean,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.02448,ug/L,2008-2010,0.005,NA,Human (Blood),Serum,statistic,Geometric Mean,300,0.1067,0.006162,0.024-0.048,0.023-0.026,representative,NA,NA,NA,Smoking,Yes,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0176,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,5 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0202,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,10 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0256,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,25 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0336,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,50 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0482,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,75 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0743,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,90 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.098,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,95 Percentile,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Minimum,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.738,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Maximum,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.04467,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Mean,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03651,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,1423,0.04582,0.001215,0.042-0.047,0.035-0.038,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0181,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,5 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0211,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,10 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.026,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,25 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0344,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,50 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0496,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,75 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.079,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,90 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.1057,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,95 Percentile,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Minimum,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.738,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Maximum,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.04817,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Mean,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03783,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,516,0.06051,0.002664,0.043-0.053,0.036-0.04,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0176,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,5 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0203,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,10 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0258,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,25 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0335,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,50 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0479,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,75 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.073,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,90 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0928,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,95 Percentile,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.008,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Minimum,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.472,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Maximum,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0427,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Mean,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.03626,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,Geometric Mean,582,0.03364,0.001395,0.04-0.045,0.035-0.038,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0167,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,5 Percentile,325,0.03652,0.002026,0.039-0.047,0.033-0.037,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0187,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,10 Percentile,325,0.03652,0.002026,0.039-0.047,0.033-0.037,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0242,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,25 Percentile,325,0.03652,0.002026,0.039-0.047,0.033-0.037,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0325,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,50 Percentile,325,0.03652,0.002026,0.039-0.047,0.033-0.037,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0479,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,75 Percentile,325,0.03652,0.002026,0.039-0.047,0.033-0.037,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
thallium,7440-28-0,ITA,Italy,ITA,NA,0.0729,ug/L,2008-2010,0.015,NA,Human (Blood),Whole Blood,statistic,90 Percentile,325,0.03652,0.002026,0.039-0.047,0.033-0.037,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
