Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Analysed Fraction,Level of Aggregation,Statistic Name,Number of Samples,Number of Non Detects,Standard Deviation,Position,Latitude,Longitude,Location Name,Region,Determinant Name,Determinant Value,Study,IPCheM QC,PulledDate,FileName,QA_Concerns
pcb 180,35065-29-3,BEL,Belgium,Industrial area,NA,45.43,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,90 Percentile,67,9,16.43,representative,NA,NA,NA,Industrial area,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Industrial area,NA,87.24,ng/g lipid,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma fat,statistic,Maximum,67,9,16.43,representative,NA,NA,NA,Industrial area,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,36.12,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,39,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,50,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,68,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,107,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,55,14,21.97,representative,NA,NA,NA,Olen area,Maternal age,25-30 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,51.74,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,20,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,50,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,70,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,80,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,110,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,47,3,22.55,representative,NA,NA,NA,Olen area,Maternal age,30-35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,30.64,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,20,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,23.5,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,52,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,90,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,14,3,21.46,representative,NA,NA,NA,Olen area,Maternal age,<25 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,71.79,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,30,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,30,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,48.64,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,64,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,90,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,139,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,139,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,8,0,34.26,representative,NA,NA,NA,Olen area,Maternal age,≥35 years,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,42.73,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,22.92,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,80,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,110,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,19,2,26.37,representative,NA,NA,NA,Olen area,Maternal education,Higher education,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,42.82,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,20,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,76,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,139,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,101,18,25.21,representative,NA,NA,NA,Olen area,Maternal education,Secondary school or lower,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,44.51,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,27,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,80,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,139,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,87,13,25.57,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,18.5-25 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,43.21,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,20,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,80,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,110,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,25,5,26.47,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,25-30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,41.57,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,52,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,79,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,79,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,7,2,26.25,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,<18.5 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,35.6,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,20,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,20,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,28,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,30,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,60,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,5,0,15.39,representative,NA,NA,NA,Olen area,Maternal pre-pregnancy BMI,≥30 kg/m²,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,41.51,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,10 Percentile,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,30,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,25 Percentile,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,40,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,50 Percentile,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,54.2,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,75 Percentile,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,68,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,90 Percentile,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,107,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Maximum,61,11,21.16,representative,NA,NA,NA,Olen area,Sex,Female,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,45.92,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Mean,68,10,29.29,representative,NA,NA,NA,Olen area,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
pcb 180,35065-29-3,BEL,Belgium,Olen area,NA,10,ng/L,2002/01-2004/01,NA,20,Human (Cord Blood),cord plasma,statistic,Minimum,68,10,29.29,representative,NA,NA,NA,Olen area,Sex,Male,FLEHSI,NA,2020,FLEHS_Aggregate.csv,
