Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Level of Aggregation,Statistic Name,Number of Samples,Samples Below LOQ,Percentage of Samples >= LOD,Position,Latitude,Longitude,Location Name,Compound,Cohort Code,Cohort Name,Determinant Name,Determinant Value,Sample Type,Confidence Interval,IPCheM QC,PulledDate,FileName,QA_Concerns
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,12.7,ng/mL,2007,0.24,NA,Human (Urine),statistic,Minimum,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,26.8-54.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,13.9,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 10,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,26.8-54.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,22,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 25,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,26.8-54.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,29.1,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 50,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,26.8-54.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,131,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 90,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,26.8-54.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,330,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 95,25,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,26.8-54.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,56.4,ng/mL,2007,0.24,NA,Human (Urine),statistic,Mean,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,26.2-40.2,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,585,ng/mL,2007,0.24,NA,Human (Urine),statistic,Maximum,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,26.2-40.2,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,10.9,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 10,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,26.2-40.2,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,28.5,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 50,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,26.2-40.2,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,133,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 90,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,26.2-40.2,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,189,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 95,73,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,26.2-40.2,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,54.6,ng/mL,2007,0.24,NA,Human (Urine),statistic,Mean,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,21.5-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,286,ng/mL,2007,0.24,NA,Human (Urine),statistic,Maximum,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,21.5-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,7.84,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 10,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,21.5-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,27.6,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 50,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,21.5-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,162,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 90,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,21.5-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,218,ng/mL,2007,0.24,NA,Human (Urine),statistic,Percentile 95,31,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,21.5-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,408,ng/mL,2007 - 2009,0.53,NA,Human (Urine),statistic,Mean,901,0,100,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,91-112,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,1.9,ng/mL,2007 - 2009,0.53,NA,Human (Urine),statistic,Minimum,901,0,100,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,91-112,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,14980,ng/mL,2007 - 2009,0.53,NA,Human (Urine),statistic,Maximum,901,0,100,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,91-112,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,33.4,ng/mL,2007 - 2009,0.53,NA,Human (Urine),statistic,Percentile 25,901,0,100,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,91-112,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,257,ng/mL,2007 - 2009,0.53,NA,Human (Urine),statistic,Percentile 75,901,0,100,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,91-112,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,5381,ng/mL,2011 - 2012,0.53,NA,Human (Urine),statistic,Maximum,565,1,99.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,20-25.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,4.19,ng/mL,2011 - 2012,0.53,NA,Human (Urine),statistic,Percentile 10,565,1,99.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,20-25.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,17.9,ng/mL,2011 - 2012,0.53,NA,Human (Urine),statistic,Percentile 50,565,1,99.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,20-25.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,21.4,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 25,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,185,ng/mL,2011 - 2012,0.53,NA,Human (Urine),statistic,Percentile 90,565,1,99.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,20-25.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,13.2,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 10,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,113,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 90,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,34.7-40.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,12655,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Maximum,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,121,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Mean,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,285,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 95,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,41.9-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,164,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 90,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,41.9-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,38.6,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 50,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,41.9-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,14.6,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 10,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,41.9-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,12655,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Maximum,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,41.9-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,114,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Mean,1311,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,First morning,41.9-46.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,149,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 95,342,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Females,Spot,18.4-23.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,93,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 90,342,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Females,Spot,18.4-23.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,20.7,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 50,342,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Females,Spot,18.4-23.6,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,72,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 90,506,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Males,Spot,19.1-22.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,38.4,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 75,506,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Males,Spot,19.1-22.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,11.2,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 25,506,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Males,Spot,19.1-22.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,38.8,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Mean,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,731,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Maximum,506,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Males,Spot,19.1-22.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,37.1,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Mean,506,0,100,representative,NA,NA,NA,NA,1,Children,Gender,Males,Spot,19.1-22.9,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,20.9,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Geometric Mean,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,81,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 90,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,20.6,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 50,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,10.6,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Percentile 25,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,731,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Maximum,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,0.63,ng/mL,2006 - 2007,0.24,NA,Human (Urine),statistic,Minimum,848,0,100,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,19.4-22.5,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,13.3,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 10,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,34.7-40.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,4.07,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Minimum,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,34.7-40.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,64,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Mean,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,34.7-40.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,306,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 95,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,43-49.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,61.4,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 75,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,34.7-40.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,77.1,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 75,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,43-49.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,24.3,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 25,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,43-49.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,11490,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Maximum,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,43-49.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,1.91,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Minimum,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,43-49.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,108,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Mean,750,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,First morning,43-49.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,261,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 95,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,140,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 90,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,73.9,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 75,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,17.9,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Percentile 90,125,2,98.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Gender,Males,Spot,4.78-7.04,NA,2020,Danish HBM.csv,
mono-iso-butyl phthalate,30833-53-5,DNK,Denmark,DNK,NA,77.7,ng/mL,2007 - 2009,1.1,NA,Human (Urine),statistic,Mean,901,0,100,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,50.3-56.2,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,6.63,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Percentile 50,125,2,98.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Gender,Males,Spot,4.78-7.04,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,3.31,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Percentile 25,125,2,98.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Gender,Males,Spot,4.78-7.04,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,793,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Maximum,125,2,98.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Gender,Males,Spot,4.78-7.04,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,14.6,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Mean,125,2,98.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Gender,Males,Spot,4.78-7.04,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,5.14,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Geometric Mean,247,2,99.2,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Total,4-9 years,Spot,4.48-5.89,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,16.2,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Percentile 90,247,2,99.2,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Total,4-9 years,Spot,4.48-5.89,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,6.04,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Percentile 50,247,2,99.2,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Total,4-9 years,Spot,4.48-5.89,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,2.88,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Percentile 25,247,2,99.2,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Total,4-9 years,Spot,4.48-5.89,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,793,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Maximum,247,2,99.2,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Total,4-9 years,Spot,4.48-5.89,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,12.6,ng/mL,2006 - 2007,0.31,NA,Human (Urine),statistic,Mean,247,2,99.2,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,1,Children,Total,4-9 years,Spot,4.48-5.89,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,3.81,ng/mL,2007,0.31,NA,Human (Urine),statistic,Percentile 50,31,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,2,Children and Adolescents,Age group,14-20 years,24 hour,2.99-5.55,NA,2020,Danish HBM.csv,
mono-n-octyl phthalate,5393-19-1,DNK,Denmark,DNK,NA,0.11,ng/mL,2006 - 2007,0.04,NA,Human (Urine),statistic,Percentile 95,848,712,16,representative,NA,NA,NA,NA,1,Children,Total,4-9 years,Spot,NA,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,11.9,ng/mL,2011 - 2012,0.26,NA,Human (Urine),statistic,Percentile 95,565,54,90.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,4,Pregnant Women,NA,NA,Spot,1.42-1.76,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,6.99,ng/mL,2011 - 2012,0.26,NA,Human (Urine),statistic,Percentile 90,565,54,90.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,4,Pregnant Women,NA,NA,Spot,1.42-1.76,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,1.51,ng/mL,2011 - 2012,0.26,NA,Human (Urine),statistic,Percentile 50,565,54,90.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,4,Pregnant Women,NA,NA,Spot,1.42-1.76,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,0.67,ng/mL,2011 - 2012,0.26,NA,Human (Urine),statistic,Percentile 25,565,54,90.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,4,Pregnant Women,NA,NA,Spot,1.42-1.76,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,1433,ng/mL,2011 - 2012,0.26,NA,Human (Urine),statistic,Maximum,565,54,90.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,4,Pregnant Women,NA,NA,Spot,1.42-1.76,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,7.91,ng/mL,2011 - 2012,0.26,NA,Human (Urine),statistic,Mean,565,54,90.4,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,4,Pregnant Women,NA,NA,Spot,1.42-1.76,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,4.2,ng/mL,2007 - 2009,0.26,NA,Human (Urine),statistic,Geometric Mean,901,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,3,Young Men,NA,NA,Spot,3.89-4.52,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,15.2,ng/mL,2007 - 2009,0.26,NA,Human (Urine),statistic,Percentile 90,901,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,3,Young Men,NA,NA,Spot,3.89-4.52,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,4.47,ng/mL,2007 - 2009,0.26,NA,Human (Urine),statistic,Percentile 50,901,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,3,Young Men,NA,NA,Spot,3.89-4.52,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,0.97,ng/mL,2007 - 2009,0.26,NA,Human (Urine),statistic,Percentile 10,901,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,3,Young Men,NA,NA,Spot,3.89-4.52,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,268,ng/mL,2007 - 2009,0.26,NA,Human (Urine),statistic,Maximum,901,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,3,Young Men,NA,NA,Spot,3.89-4.52,NA,2020,Danish HBM.csv,
mono-hydroxy-iso-nonyl phthalate,NA,DNK,Denmark,DNK,NA,8.14,ng/mL,2007 - 2009,0.26,NA,Human (Urine),statistic,Mean,901,0,100,representative,NA,NA,NA,SUM OF unspecific mono-hydroxy-iso-nonyl phthalates,3,Young Men,NA,NA,Spot,3.89-4.52,NA,2020,Danish HBM.csv,
